"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy","Partner Economy Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2009","","","","129"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2011","","","","209"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2012","","","","241.406"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2007","","","","78"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2008","","","","66"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2017","","","","123.168313"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2011","","","","53"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2010","","","","55"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2014","","","","124.349053"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2016","","","","136.868828"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2015","","","","143.980284"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2012","","","","75.8"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2013","","","","92.582757"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2009","","","","48"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2007","","","","64"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2008","","","","1"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2009","","","","0"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2013","","","","14.137209"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2012","","","","14.182"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2011","","","","0"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2010","","","","0"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2017","","","","0.421299"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2016","","","","0.954966"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2015","","","","0.426004"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","MI","Fuels and mining products","A","Annual","A","Annual","USM","Million US dollar","2014","","","","0.655822"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2014","","","","417.765763"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2015","","","","526.018586"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2017","","","","452.144993"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2016","","","","447.656243"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2007","","","","506"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2009","","","","177"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2008","","","","214"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2013","","","","350.587788"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2012","","","","331.425"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2010","","","","198"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","858","Uruguay","840","United States of America","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","A","Annual","A","Annual","USM","Million US dollar","2011","","","","262"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","862","Venezuela, Bolivarian Republic of","076","Brazil","SITC3","Merchandise - SITC Revision 3 (aggregates)","AG","Agricultural products","A","Annual","A","Annual","USM","Million US dollar","2017","","","","0.001801"
